task,correct,enc_freq,enc_onset
WM,1,4,17605.4103301704
WM,1,1,17614.0487761043
WM,1,2,17622.3641488817
DM,1,1,17630.7179917704
WM,1,1,17641.4256349635
WM,1,2,17649.9179115339
WM,1,2,17658.5409759635
DM,1,4,17668.3871018635
DM,1,3,17676.9409183156
DM,1,3,17685.7947438339
DM,1,1,17695.9178319704
,NaN,1,17705.1716468409
WM,1,2,17715.4947006704
WM,1,3,17723.8869643522
WM,1,4,17732.2407777043
DM,1,2,17740.5561534339
WM,1,3,17749.5484357817
WM,1,1,17758.2868697156
WM,1,1,17767.1330006748
DM,1,3,17775.2483422704
WM,1,2,17785.8714174339
WM,1,2,17794.1098618339
DM,1,2,17802.7021481043
WM,1,4,17813.2482802113
WM,1,3,17821.6636411522
WM,1,4,17830.2713086704
WM,1,4,17838.4482226704
WM,1,1,17847.0404955043
WM,1,2,17855.4712497522
WM,1,2,17863.9481459113
WM,1,4,17872.4173631409
WM,1,3,17881.3942527339
WM,1,3,17889.9326870156
WM,1,1,17898.2249892635
WM,1,1,17906.6249585156
WM,1,3,17915.1326361113
DM,1,2,17923.4864738704
WM,1,3,17932.7479650748
DM,1,2,17941.6633387043
DM,1,4,18547.423343393
WM,1,4,18557.9541143409
WM,1,2,18566.2232978156
WM,1,1,18575.7309897409
WM,1,4,18584.4617096748
DM,1,2,18593.6309156748
WM,1,4,18603.6309000113
WM,1,3,18611.9539516339
WM,1,3,18620.2231559748
WM,1,1,18629.2616003043
DM,1,2,18638.2385225409
WM,1,2,18647.9000284409
WM,1,2,18656.3692264113
WM,1,3,18664.6691968748
DM,1,4,18673.3461107748
DM,1,2,18682.2383919113
DM,1,3,18691.4383676339
DM,1,4,18700.4306473156
DM,1,2,18709.2767973817
WM,1,2,18719.8075183704
DM,1,1,18728.7690445113
,NaN,4,18738.4921083522
WM,1,3,18748.7997647409
WM,1,3,18757.6150978704
WM,1,1,18765.9227912635
WM,1,2,18774.1151085409
WM,1,2,18782.9304322704
WM,1,1,18791.1688870043
DM,1,1,18800.1457916339
WM,0,1,18808.5765429113
WM,1,4,18816.8765198409
DM,1,4,18825.2149666704
WM,1,1,18835.0071730704
WM,1,4,18843.6456543704
DM,1,4,18851.9686964704
DM,1,1,18861.3148564156
DM,1,2,18871.0533021043
DM,1,4,18880.5148177043
DM,1,3,18889.5840355409
,NaN,3,18899.3455416113
WM,1,3,18909.7224658704
WM,1,3,18918.0608811339
WM,1,1,18926.2685556817
WM,1,4,18934.3531444635
WM,1,1,18942.4761953339
DM,1,4,18951.1377001565
WM,1,4,18959.4684774409
WM,1,3,18967.9223027409
WM,1,1,18976.0145773452
DM,0,4,18984.1607275409
WM,1,4,18992.6837777409
WM,1,2,19001.0068171748
WM,1,2,19009.714490393
DM,1,1,19018.1452419339
WM,1,2,19026.5606004226
WM,1,3,19034.7529214704
WM,1,3,19043.0528706704
WM,1,2,19051.4682330635
WM,1,1,19059.7758898704
WM,1,1,19068.1758935704
WM,1,2,19076.4758550339
WM,1,4,19084.8604678817
WM,1,1,19093.3296656452
DM,1,3,19101.5680850704
