task,correct,enc_freq,enc_onset
WM,1,1,10963.9884397656
WM,1,4,10974.5807283313
WM,0,1,10983.5576346313
DM,1,2,10993.1729707313
WM,1,2,11003.1421858656
WM,1,1,11012.2113851564
WM,1,3,11021.3267591313
DM,0,4,11031.2344088564
DM,1,4,11040.3882488656
DM,1,2,11050.8035866656
DM,1,3,11060.3881412656
WM,1,3,11069.7956560656
,NaN,2,11079.7263665656
DM,0,2,11090.1264607656
,NaN,4,11100.2725432656
WM,1,3,11110.5802732656
WM,1,4,11120.3725862656
WM,1,2,11130.2572320656
WM,1,1,11139.6033570656
DM,1,3,11148.9803003969
WM,1,3,11158.7725809969
WM,1,4,11167.8416461656
WM,1,2,11177.3802201969
WM,1,2,11187.1878683656
DM,1,3,11197.7263026907
WM,1,2,11206.8647407907
DM,1,2,11216.8954800656
WM,1,1,11225.9724007626
WM,1,2,11236.126206122
WM,1,2,11245.0569600969
DM,1,1,11254.0953876907
DM,1,2,11263.3953594907
WM,1,3,11272.4338296626
DM,1,4,11282.3183917907
DM,1,1,11291.4414487656
DM,1,3,11300.8952642877
WM,1,2,11309.8260172595
WM,1,1,11320.5490739251
WM,1,4,11329.6028829189
WM,1,3,11338.5105501533
DM,1,2,11347.118229622
,NaN,4,11356.8335949595
DM,1,4,11367.1258593656
DM,1,4,11376.6258456564
WM,1,1,11385.8873699969
DM,1,2,11395.7334980969
WM,1,3,11405.2642288877
WM,1,4,11414.1488354656
WM,0,2,11422.9641985907
DM,1,4,11432.0641655907
WM,1,4,11441.0103021656
WM,1,1,11450.0179796251
WM,1,3,11459.0871901969
WM,1,3,11467.9025446938
WM,1,3,11476.7409759533
WM,1,1,11485.0409623907
WM,1,3,11493.9024883313
WM,1,2,11502.4793995313
WM,1,1,11511.2639747969
DM,1,3,11519.7947248656
WM,1,1,11529.6485380907
WM,1,1,11538.533132722
WM,1,2,11547.2177304313
WM,1,4,11555.9560503656
DM,1,2,12203.8391606626
WM,1,1,12213.1390784656
WM,1,2,12223.5852558282
WM,1,3,12232.2929360313
DM,1,2,12241.069825222
WM,1,4,12250.354419522
WM,1,1,12259.508239622
WM,1,4,12268.7236267656
WM,1,1,12278.6543582564
DM,1,3,12288.0312450564
WM,1,3,12297.138912422
WM,1,1,12305.9235206656
WM,1,2,12314.7696425907
WM,1,4,12324.2080878313
WM,1,3,12332.8157718595
WM,1,3,12341.2311230313
WM,1,4,12349.8772520282
DM,1,1,12358.6695491969
WM,1,1,12367.3926020251
DM,1,4,12376.484862222
WM,1,2,12385.7002353969
DM,1,4,12394.2925153876
DM,1,4,12402.9463498938
DM,1,4,12412.3232343251
DM,1,2,12421.7616853595
WM,1,4,12431.2001170969
WM,1,2,12440.0847105969
WM,1,2,12448.9923795251
WM,1,3,12457.3462183656
WM,1,3,12466.1769573595
WM,1,1,12474.7846180533
WM,1,4,12484.0461474282
DM,1,1,12492.5922734969
DM,1,3,12501.5230136656
WM,1,4,12510.6076105969
WM,1,3,12519.7921996564
DM,1,1,12528.3383377595
WM,1,1,12538.2075412656
WM,1,4,12546.6921304656
WM,1,1,12554.9767227907
WM,1,2,12563.3613277595
WM,1,3,12571.8536184626
WM,1,1,12580.7689648656
WM,1,4,12589.3920250938
WM,1,4,12598.468922322
WM,1,1,12607.5842813564
WM,1,4,12616.5150461656
WM,1,4,12624.9919240656
DM,1,1,12633.7919176313
DM,1,2,12642.8303597656
DM,1,4,12651.3457141876
WM,1,2,12660.2610861907
WM,1,1,12670.0148911564
DM,1,1,12678.6225678907
WM,1,3,12687.6302367907
DM,1,1,12696.5609589656
WM,1,4,12704.8994331656
WM,1,2,12713.2686390907
WM,1,3,12721.730158222
DM,1,4,12730.2916739938
DM,1,1,12739.5685593876
DM,1,2,12748.6300847625
WM,1,3,12757.9839350656
WM,1,4,12766.5608111533
WM,1,1,13375.9900301656
WM,1,1,13385.1130994251
WM,1,4,13394.943840022
WM,1,1,13404.0976572656
WM,1,2,13413.1668785564
WM,1,2,13421.5053087907
WM,1,3,13430.159136722
WM,1,3,13438.8360440313
DM,1,1,13447.4052561969
WM,1,2,13456.6898468313
DM,1,1,13465.5513629313
WM,1,4,13474.8974913969
WM,1,1,13483.697465522
DM,1,4,13492.4512869251
WM,1,2,13501.4743521625
DM,1,1,13509.9973900877
WM,1,2,13518.866607822
WM,1,3,13527.6358360313
WM,1,1,13536.1588674595
WM,1,2,13544.8819381656
DM,1,2,13554.1434356533
WM,1,1,13563.666488422
DM,1,3,13573.0433991907
WM,1,3,13582.2587611907
WM,1,3,13591.0279600564
WM,1,4,13599.681788622
WM,1,3,13608.4817933656
WM,1,4,13617.1048248969
DM,1,4,13625.4586452282
DM,1,4,13635.150921322
WM,1,2,13644.7509205938
DM,1,1,13652.850881522
DM,1,3,13661.6970225313
WM,1,4,13670.6585457969
WM,1,1,13679.6662027907
DM,1,3,13688.5277450656
DM,1,3,13697.4276881656
WM,1,1,13706.2276907969
DM,1,1,13714.8507284907
DM,1,3,13723.8891640564
WM,1,4,13732.6122291595
WM,1,4,13741.4891240969
WM,1,3,13750.066027122
WM,1,4,13759.1044737313
DM,1,1,13767.8890604656
DM,1,2,13776.8044231282
DM,1,3,13786.0505505251
DM,1,2,13795.3428408907
DM,1,1,13804.1735857656
WM,1,3,13813.9043293907
DM,1,3,13823.0427634626
WM,1,3,13832.142737922
WM,1,1,13840.9734785533
WM,1,2,13849.873459122
WM,1,2,13858.6888304969
DM,1,3,13867.442654822
WM,1,2,13876.4964874969
DM,1,3,13885.4579874595
WM,1,4,13894.9118125626
DM,1,2,13903.3579501969
WM,1,3,13912.9271424189
WM,1,2,13921.6655921251
WM,1,4,13930.6578868282
WM,1,2,13939.3732366564
