task,correct,enc_freq,enc_onset
DM,1,1,14955.7268132588
DM,1,3,14964.3191248701
WM,1,4,14973.1191298258
WM,1,3,14981.788337033
WM,1,2,14990.0498807516
WM,1,2,14998.619107033
WM,1,3,15006.9267880774
DM,1,3,15015.2806345258
WM,1,1,15023.419083133
DM,1,2,15031.7113894701
WM,1,1,15040.526770433
DM,1,1,15048.7344498145
WM,1,3,15057.2652126701
DM,1,1,15065.6805853145
DM,1,3,15074.2575091072
DM,1,4,15082.703651733
WM,1,3,15091.1344124031
DM,1,1,15099.5651937516
WM,1,1,15108.1574921145
WM,1,4,15116.4498032443
WM,1,2,15125.1190237258
DM,1,4,15133.3728607258
DM,1,3,15141.7882369701
WM,1,4,15150.5728509814
WM,1,4,15159.2497686258
WM,1,1,15167.1497565959
WM,1,2,15175.4420604701
DM,1,1,15183.6805085774
WM,1,1,15192.1728209701
DM,1,1,15200.7804947516
WM,1,3,15209.4420418701
WM,1,3,15218.0343379774
DM,1,3,15226.3497228701
WM,1,2,15234.7804740516
WM,1,3,15243.2497059443
WM,1,3,15251.9958562516
WM,1,4,15260.1112277258
WM,1,1,15268.3189183701
WM,1,4,15276.4804562887
WM,1,1,15284.7189053701
WM,1,1,15293.1650599443
WM,1,3,15301.5496582959
WM,1,4,15309.8573545516
DM,1,1,15318.0804193588
WM,1,1,15326.6573285588
WM,1,3,15334.9265655887
WM,1,4,15343.4880923701
WM,1,4,15867.7108133258
WM,1,4,15876.2723369774
WM,1,2,15884.5569451145
DM,1,1,15892.7338765701
DM,0,2,15901.4261799887
DM,1,1,15909.6184697516
WM,1,2,15917.7953926959
DM,1,4,15926.2415415516
DM,1,4,15934.9722914959
DM,1,4,15943.395375333
WM,1,2,15952.2415137402
WM,1,2,15960.7645969072
WM,1,1,15969.326122533
WM,1,2,15977.7107425258
WM,1,2,15985.9184249516
DM,1,3,15995.087644633
WM,1,1,16003.741478533
WM,1,4,16011.9876358887
WM,1,4,16020.2722397959
DM,1,2,16028.6722323701
DM,1,1,16037.3953093516
WM,1,3,16046.6414476774
WM,1,2,16055.0260683145
WM,1,1,16063.3722186516
WM,1,1,16071.7722264258
WM,1,2,16080.3645178887
DM,1,2,16088.595270933
WM,1,3,16097.149118833
WM,1,4,16105.5337221443
WM,1,1,16113.7567915516
DM,1,2,16122.0183221701
DM,1,2,16130.9413979072
WM,1,3,16139.6490803959
DM,1,4,16148.0952313516
DM,1,3,16157.010610833
WM,1,2,16165.8875197516
DM,1,4,16174.3721433887
WM,1,3,16183.187512233
WM,1,1,16191.8567373588
DM,1,4,16200.2259718701
WM,1,3,16208.9567315443
DM,1,4,16217.6182588516
DM,1,1,16226.3028728145
WM,1,4,16234.9413228516
DM,1,2,16243.2336334887
WM,1,4,16251.8874756701
DM,1,4,16260.3028113814
DM,1,4,16268.7874557145
WM,1,4,16277.6336087887
WM,1,4,16285.9028417443
DM,1,1,16294.2566668145
WM,1,2,16302.7720472774
WM,1,1,16310.8951267258
DM,1,3,16319.4566627258
WM,1,4,16328.0181945145
DM,1,3,16336.8181730516
WM,1,1,16345.2335651258
DM,1,3,16353.9489374516
WM,1,1,16362.3720053774
WM,1,2,16370.464306533
WM,1,2,16379.1719904701
WM,1,2,16387.6489172887
WM,1,1,16395.6488970588
WM,1,3,16404.2104449516
